Location,Date_Time,Date,Hour,Month,Hour.deci,Win.speed,Wind_Direction,Temperature,Rain_Actual,Bat_Occurrence
SM4-A,5/22/2024 1:00,22/05/2024,1:00,5,1,2.97,188.27,31.87,0,51
SM4-A,5/22/2024 2:00,22/05/2024,2:00,5,2,0.74,194,31.48,0,63
SM4-A,5/22/2024 3:00,22/05/2024,3:00,5,3,0.97,208.4,30.6,0,66
SM4-A,5/22/2024 4:00,22/05/2024,4:00,5,4,0.93,226.31,30.23,0,70
SM4-A,5/22/2024 5:00,22/05/2024,5:00,5,5,0.45,153.63,30.55,0,1
SM4-A,5/22/2024 18:00,22/05/2024,18:00,5,18,5.15,168.66,31.31,0,103
SM4-A,5/22/2024 19:00,22/05/2024,19:00,5,19,4.88,168.19,31.85,0,90
SM4-A,5/22/2024 20:00,22/05/2024,20:00,5,20,4.39,167.65,32.13,0,89
SM4-A,5/22/2024 21:00,22/05/2024,21:00,5,21,3.37,183.08,32.22,0,81
SM4-A,5/22/2024 22:00,22/05/2024,22:00,5,22,1.1,194.81,32.08,0,65
SM4-A,5/22/2024 23:00,22/05/2024,23:00,5,23,0.7,191,31.47,0,34
SM4-A,5/23/2024 0:00,23/05/2024,0:00,5,0,0.71,191,30.9,0,44
SM4-A,5/23/2024 1:00,23/05/2024,1:00,5,1,1.7,255.17,30.67,0,70
SM4-A,5/23/2024 2:00,23/05/2024,2:00,5,2,0.41,280,30.34,0,74
SM4-A,5/23/2024 3:00,23/05/2024,3:00,5,3,0.2,280,30.02,0,94
SM4-A,5/23/2024 4:00,23/05/2024,4:00,5,4,0.24,280,29.9,0,47
SM4-A,5/23/2024 18:00,23/05/2024,18:00,5,18,5.73,170.01,31.06,0,60
SM4-A,5/23/2024 19:00,23/05/2024,19:00,5,19,5.49,171.69,31.23,0,81
SM4-A,5/23/2024 20:00,23/05/2024,20:00,5,20,4.03,177.5,31.26,0,90
SM4-A,5/23/2024 21:00,23/05/2024,21:00,5,21,1.92,172.78,31.64,0,53
SM4-A,5/23/2024 22:00,23/05/2024,22:00,5,22,0.97,257.61,31.8,0,67
SM4-A,5/23/2024 23:00,23/05/2024,23:00,5,23,0.52,269,31.06,0,66
SM4-A,5/24/2024 0:00,24/05/2024,0:00,5,0,0.36,269,30.44,0,56
SM4-A,5/24/2024 1:00,24/05/2024,1:00,5,1,0.5,269,30.16,0,52
SM4-A,5/24/2024 2:00,24/05/2024,2:00,5,2,0.05,269,30.02,0,62
SM4-A,5/24/2024 3:00,24/05/2024,3:00,5,3,0.57,269,29.96,0,74
SM4-A,5/24/2024 4:00,24/05/2024,4:00,5,4,1.67,283.65,30.01,0,40
SM4-A,5/24/2024 18:00,24/05/2024,18:00,5,18,3.44,137.04,32.23,0,85
SM4-A,5/24/2024 19:00,24/05/2024,19:00,5,19,1.98,100.96,32.53,0,135
SM4-A,5/24/2024 20:00,24/05/2024,20:00,5,20,0.68,100,32.17,0,45
SM4-A,5/24/2024 21:00,24/05/2024,21:00,5,21,0.18,100,31.63,0,25
SM4-A,5/24/2024 22:00,24/05/2024,22:00,5,22,0.93,100,31.43,0,57
SM4-A,5/24/2024 23:00,24/05/2024,23:00,5,23,1.72,72.76,30.76,0,35
SM4-A,5/25/2024 0:00,25/05/2024,0:00,5,0,2.16,348.48,31,0,41
SM4-A,5/25/2024 1:00,25/05/2024,1:00,5,1,1.93,10.86,31.19,0,15
SM4-A,5/25/2024 2:00,25/05/2024,2:00,5,2,0.45,22,30.45,0,33
SM4-A,5/25/2024 3:00,25/05/2024,3:00,5,3,0.38,22,30.01,0,43
SM4-A,5/25/2024 4:00,25/05/2024,4:00,5,4,0.53,22,29.6,0,62
SM4-A,5/25/2024 5:00,25/05/2024,5:00,5,5,0.5,114.08,29.71,0,1
SM4-A,5/25/2024 18:00,25/05/2024,18:00,5,18,2.94,129.48,32.52,0,103
SM4-A,5/25/2024 19:00,25/05/2024,19:00,5,19,1.57,111.9,32.74,0,122
SM4-A,5/25/2024 20:00,25/05/2024,20:00,5,20,0.78,112,32.56,0,61
SM4-A,5/25/2024 21:00,25/05/2024,21:00,5,21,0.72,112,32.44,0,20
SM4-A,5/25/2024 22:00,25/05/2024,22:00,5,22,0.89,112,32,0,29
SM4-A,5/25/2024 23:00,25/05/2024,23:00,5,23,0.54,112,31.77,0,39
SM4-A,5/26/2024 0:00,26/05/2024,0:00,5,0,1.23,112,33.26,0,71
SM4-A,5/26/2024 1:00,26/05/2024,1:00,5,1,0.57,112,32.82,0,39
SM4-A,5/26/2024 2:00,26/05/2024,2:00,5,2,0.04,112,31.45,0,31
SM4-A,5/26/2024 3:00,26/05/2024,3:00,5,3,0.19,112,30.55,0,36
SM4-A,5/26/2024 4:00,26/05/2024,4:00,5,4,0.34,112,30.47,0,71
SM4-A,5/26/2024 5:00,26/05/2024,5:00,5,5,0.24,208.37,30.71,0,2
SM4-A,5/26/2024 18:00,26/05/2024,18:00,5,18,7.32,169.19,31.43,0,29
SM4-A,5/26/2024 19:00,26/05/2024,19:00,5,19,6.51,169.81,31.21,0,28
SM4-A,5/26/2024 20:00,26/05/2024,20:00,5,20,6.38,172.69,31.15,0,21
SM4-A,5/26/2024 21:00,26/05/2024,21:00,5,21,5.18,174.09,31.11,0,4
SM4-A,5/26/2024 22:00,26/05/2024,22:00,5,22,3.4,194.58,31.7,0,37
SM4-A,5/26/2024 23:00,26/05/2024,23:00,5,23,3.25,201.94,31.99,0,16
SM4-A,5/27/2024 0:00,27/05/2024,0:00,5,0,4.45,172.42,32.12,0,11
SM4-A,5/27/2024 1:00,27/05/2024,1:00,5,1,5.22,173.18,31.27,0,4
SM4-A,5/27/2024 2:00,27/05/2024,2:00,5,2,5.7,174.15,30.9,0,15
SM4-A,5/27/2024 3:00,27/05/2024,3:00,5,3,5.4,175.98,30.41,0,7
SM4-A,5/27/2024 4:00,27/05/2024,4:00,5,4,6.14,174.72,30.6,0,9
SM4-A,5/27/2024 5:00,27/05/2024,5:00,5,5,6.56,175.83,30.32,0,1
SM4-A,5/27/2024 18:00,27/05/2024,18:00,5,18,6.54,183.54,31.21,0,26
SM4-A,5/27/2024 19:00,27/05/2024,19:00,5,19,6.18,171.37,30.17,0,36
SM4-A,5/27/2024 20:00,27/05/2024,20:00,5,20,6.93,168.2,30.2,0,21
SM4-A,5/27/2024 21:00,27/05/2024,21:00,5,21,4.72,168,30.35,0,26
SM4-A,5/27/2024 22:00,27/05/2024,22:00,5,22,6.33,168.98,30.01,0,6
SM4-A,5/27/2024 23:00,27/05/2024,23:00,5,23,8,168.84,29.38,0,4
SM4-A,5/28/2024 0:00,28/05/2024,0:00,5,0,8.05,172.96,29.29,0,2
SM4-A,5/28/2024 1:00,28/05/2024,1:00,5,1,6.32,177.4,29.65,0,6
SM4-A,5/28/2024 2:00,28/05/2024,2:00,5,2,6.41,172.91,30.08,0,4
SM4-A,5/28/2024 3:00,28/05/2024,3:00,5,3,5.53,179.06,30.22,0,19
SM4-A,5/28/2024 4:00,28/05/2024,4:00,5,4,4.48,175.78,31.06,0,29
SM4-A,5/28/2024 18:00,28/05/2024,18:00,5,18,5.13,164.41,32.3,0,85
SM4-A,5/28/2024 19:00,28/05/2024,19:00,5,19,5.67,168.23,32.01,0,73
SM4-A,5/28/2024 20:00,28/05/2024,20:00,5,20,5.4,171.62,31.72,0,34
SM4-A,5/28/2024 21:00,28/05/2024,21:00,5,21,5.44,172.62,31.51,0,11
SM4-A,5/28/2024 22:00,28/05/2024,22:00,5,22,5.44,176.21,31.24,0,8
SM4-A,5/28/2024 23:00,28/05/2024,23:00,5,23,5.32,177.99,31.14,0,10
SM4-A,5/29/2024 0:00,29/05/2024,0:00,5,0,2.7,168.92,31.9,0,38
SM4-A,5/29/2024 1:00,29/05/2024,1:00,5,1,4.56,175.3,32.2,0,25
SM4-A,5/29/2024 2:00,29/05/2024,2:00,5,2,3.49,167.89,32.32,0,46
SM4-A,5/29/2024 3:00,29/05/2024,3:00,5,3,5.02,176.32,32.18,0,124
SM4-A,5/29/2024 4:00,29/05/2024,4:00,5,4,4.9,173.6,31.9,0,15
SM4-A,5/29/2024 18:00,29/05/2024,18:00,5,18,0.54,215.43,30.86,0,161
SM4-A,5/29/2024 19:00,29/05/2024,19:00,5,19,0.43,199,31.24,0,207
SM4-A,5/29/2024 20:00,29/05/2024,20:00,5,20,0.22,199,31.19,0,139
SM4-A,5/29/2024 21:00,29/05/2024,21:00,5,21,0.57,199,31.21,0,175
SM4-A,5/29/2024 22:00,29/05/2024,22:00,5,22,0.12,199,30.78,0,91
SM4-A,5/29/2024 23:00,29/05/2024,23:00,5,23,0.29,199,30.73,0,73
SM4-A,5/30/2024 0:00,30/05/2024,0:00,5,0,2.48,182.58,30.8,0,97
SM4-A,5/30/2024 1:00,30/05/2024,1:00,5,1,4.89,168.68,31.7,0,57
SM4-A,5/30/2024 2:00,30/05/2024,2:00,5,2,7.46,164.57,31.3,0,2
SM4-A,5/30/2024 3:00,30/05/2024,3:00,5,3,6.37,173.08,30.75,0,3
SM4-A,5/30/2024 4:00,30/05/2024,4:00,5,4,3.58,175.99,31.45,0,38
SM4-A,5/30/2024 18:00,30/05/2024,18:00,5,18,8.48,171.99,31.24,0,25
SM4-A,5/30/2024 19:00,30/05/2024,19:00,5,19,9.67,163.43,30.99,0,44
SM4-A,5/30/2024 20:00,30/05/2024,20:00,5,20,6.59,168.85,31.02,0,33
SM4-A,5/30/2024 21:00,30/05/2024,21:00,5,21,6.97,175.97,30.97,0,5
SM4-A,5/30/2024 22:00,30/05/2024,22:00,5,22,6.45,174.66,30.59,0,9
SM4-A,5/30/2024 23:00,30/05/2024,23:00,5,23,5.48,186.88,30.73,0,16
SM4-A,5/31/2024 0:00,31/05/2024,0:00,5,0,7.26,174.63,30.31,0,7
SM4-A,5/31/2024 1:00,31/05/2024,1:00,5,1,6.14,175.56,30.12,0,3
SM4-A,5/31/2024 2:00,31/05/2024,2:00,5,2,6.98,174,30.16,0,7
SM4-A,5/31/2024 3:00,31/05/2024,3:00,5,3,7.77,178.43,29.84,0,4
SM4-A,5/31/2024 4:00,31/05/2024,4:00,5,4,6.99,177.44,29.83,0,10
SM4-A,5/31/2024 5:00,31/05/2024,5:00,5,5,7.23,178.79,29.56,0,2
SM4-A,5/31/2024 18:00,31/05/2024,18:00,5,18,6.15,190.91,31.25,0,58
SM4-A,5/31/2024 19:00,31/05/2024,19:00,5,19,5.28,185.49,31.18,0,97
SM4-A,5/31/2024 20:00,31/05/2024,20:00,5,20,4.1,226.5,32.06,0,118
SM4-A,5/31/2024 21:00,31/05/2024,21:00,5,21,3.78,200.64,32.36,0,58
SM4-A,5/31/2024 22:00,31/05/2024,22:00,5,22,6.2,180.85,31.95,0,12
SM4-A,5/31/2024 23:00,31/05/2024,23:00,5,23,6.45,172.9,30.54,0,2
SM4-A,6/1/2024 0:00,1/6/2024,0:00,6,0,6.03,172.04,30.17,0,5
SM4-A,6/1/2024 1:00,1/6/2024,1:00,6,1,4.75,179.53,30.62,0,11
SM4-A,6/1/2024 2:00,1/6/2024,2:00,6,2,5.71,176.29,30.85,0,5
SM4-A,6/1/2024 3:00,1/6/2024,3:00,6,3,3.35,174.33,30.36,0,8
SM4-A,6/1/2024 4:00,1/6/2024,4:00,6,4,4.26,175.55,31.27,0,36
SM4-A,6/1/2024 5:00,1/6/2024,5:00,6,5,4.22,177.09,30.64,0,4
SM4-A,6/1/2024 18:00,1/6/2024,18:00,6,18,8.94,166.34,30.88,0,14
SM4-A,6/1/2024 19:00,1/6/2024,19:00,6,19,8.26,162.54,30.88,0,24
SM4-A,6/1/2024 20:00,1/6/2024,20:00,6,20,7.32,167.79,30.85,0,7
SM4-A,6/1/2024 21:00,1/6/2024,21:00,6,21,5.81,171.87,30.74,0,6
SM4-A,6/1/2024 22:00,1/6/2024,22:00,6,22,4.81,173.06,31.51,0,18
SM4-A,6/1/2024 23:00,1/6/2024,23:00,6,23,3.77,177.22,32.04,0,33
SM4-A,6/2/2024 0:00,2/6/2024,0:00,6,0,4.77,177.85,32.09,0,17
SM4-A,6/2/2024 1:00,2/6/2024,1:00,6,1,4.85,174.77,31.6,0,6
SM4-A,6/2/2024 2:00,2/6/2024,2:00,6,2,3.76,177.48,31.91,0,9
SM4-A,6/2/2024 3:00,2/6/2024,3:00,6,3,2.09,176.85,32.08,0,47
SM4-A,6/2/2024 4:00,2/6/2024,4:00,6,4,2.33,184.41,31.87,0,101
SM4-A,6/2/2024 5:00,2/6/2024,5:00,6,5,1.19,170.44,30.95,0,5
SM4-A,6/2/2024 18:00,2/6/2024,18:00,6,18,3.47,170.39,32.23,0,47
SM4-A,6/2/2024 19:00,2/6/2024,19:00,6,19,2.28,140.98,32.82,0,127
SM4-A,6/2/2024 20:00,2/6/2024,20:00,6,20,2.83,359.59,32.62,0,63
SM4-A,6/2/2024 21:00,2/6/2024,21:00,6,21,1.71,5.34,32.84,0,48
SM4-A,6/2/2024 22:00,2/6/2024,22:00,6,22,0.89,6,32.65,0,29
SM4-A,6/2/2024 23:00,2/6/2024,23:00,6,23,0.14,6,32,0,30
SM4-A,6/3/2024 0:00,3/6/2024,0:00,6,0,0.14,6,31.79,0,20
SM4-A,6/3/2024 1:00,3/6/2024,1:00,6,1,1.96,49.51,31.76,0,8
SM4-A,6/3/2024 2:00,3/6/2024,2:00,6,2,3.9,161.14,31.87,0,29
SM4-A,6/3/2024 3:00,3/6/2024,3:00,6,3,2.41,170.39,31.75,0,47
SM4-A,6/3/2024 4:00,3/6/2024,4:00,6,4,0.89,181,31.24,0,90
SM4-A,6/3/2024 5:00,3/6/2024,5:00,6,5,0.78,65.97,30.26,0,8
SM4-A,6/3/2024 17:00,3/6/2024,17:00,6,17,1.82,293.94,31.05,0,1
SM4-A,6/3/2024 18:00,3/6/2024,18:00,6,18,0.44,192.2,31.34,0,114
SM4-A,6/3/2024 19:00,3/6/2024,19:00,6,19,0.3,192,31.38,0,95
SM4-A,6/3/2024 20:00,3/6/2024,20:00,6,20,0.71,264.93,31.5,0,42
SM4-A,6/3/2024 21:00,3/6/2024,21:00,6,21,0.24,277,31.06,0,32
SM4-A,6/3/2024 22:00,3/6/2024,22:00,6,22,0.14,277,30.8,0,70
SM4-A,6/3/2024 23:00,3/6/2024,23:00,6,23,0.16,277,30.64,0,82
